-0.620, -7.062e-7
-0.621, -7.073e-7
-0.622, -7.085e-7
-0.623, -7.095e-7
-0.624, -7.106e-7
-0.625, -7.118e-7
-0.626, -7.129e-7
-0.627, -7.141e-7
-0.628, -7.152e-7
-0.629, -7.163e-7
-0.630, -7.174e-7
-0.631, -7.185e-7
-0.632, -7.196e-7
-0.633, -7.207e-7
-0.634, -7.219e-7
-0.635, -7.230e-7
-0.636, -7.242e-7
-0.637, -7.253e-7
-0.638, -7.265e-7
-0.639, -7.276e-7
-0.640, -7.288e-7
-0.641, -7.300e-7
-0.642, -7.312e-7
-0.643, -7.325e-7
-0.644, -7.336e-7
-0.645, -7.348e-7
-0.646, -7.361e-7
-0.647, -7.373e-7
-0.648, -7.386e-7
-0.649, -7.399e-7
-0.650, -7.412e-7
-0.651, -7.425e-7
-0.652, -7.439e-7
-0.653, -7.453e-7
-0.654, -7.468e-7
-0.655, -7.481e-7
-0.656, -7.496e-7
-0.657, -7.511e-7
-0.658, -7.525e-7
-0.659, -7.540e-7
-0.660, -7.555e-7
-0.661, -7.571e-7
-0.662, -7.586e-7
-0.663, -7.601e-7
-0.664, -7.617e-7
-0.665, -7.633e-7
-0.666, -7.651e-7
-0.667, -7.667e-7
-0.668, -7.684e-7
-0.669, -7.700e-7
-0.670, -7.718e-7
-0.671, -7.735e-7
-0.672, -7.753e-7
-0.673, -7.770e-7
-0.674, -7.788e-7
-0.675, -7.806e-7
-0.676, -7.824e-7
-0.677, -7.842e-7
-0.678, -7.861e-7
-0.679, -7.879e-7
-0.680, -7.898e-7
-0.681, -7.917e-7
-0.682, -7.936e-7
-0.683, -7.955e-7
-0.684, -7.974e-7
-0.685, -7.994e-7
-0.686, -8.015e-7
-0.687, -8.034e-7
-0.688, -8.054e-7
-0.689, -8.074e-7
-0.690, -8.094e-7
-0.691, -8.115e-7
-0.692, -8.136e-7
-0.693, -8.156e-7
-0.694, -8.176e-7
-0.695, -8.197e-7
-0.696, -8.217e-7
-0.697, -8.238e-7
-0.698, -8.259e-7
-0.699, -8.280e-7
-0.700, -8.268e-7
-0.699, -8.134e-7
-0.698, -8.002e-7
-0.697, -7.882e-7
-0.696, -7.769e-7
-0.695, -7.659e-7
-0.694, -7.554e-7
-0.693, -7.449e-7
-0.692, -7.349e-7
-0.691, -7.250e-7
-0.690, -7.154e-7
-0.689, -7.062e-7
-0.688, -6.973e-7
-0.687, -6.886e-7
-0.686, -6.800e-7
-0.685, -6.717e-7
-0.684, -6.637e-7
-0.683, -6.559e-7
-0.682, -6.483e-7
-0.681, -6.408e-7
-0.680, -6.335e-7
-0.679, -6.264e-7
-0.678, -6.196e-7
-0.677, -6.128e-7
-0.676, -6.063e-7
-0.675, -6.000e-7
-0.674, -5.938e-7
-0.673, -5.877e-7
-0.672, -5.818e-7
-0.671, -5.760e-7
-0.670, -5.703e-7
-0.669, -5.647e-7
-0.668, -5.592e-7
-0.667, -5.539e-7
-0.666, -5.488e-7
-0.665, -5.438e-7
-0.664, -5.390e-7
-0.663, -5.343e-7
-0.662, -5.296e-7
-0.661, -5.249e-7
-0.660, -5.204e-7
-0.659, -5.159e-7
-0.658, -5.116e-7
-0.657, -5.073e-7
-0.656, -5.032e-7
-0.655, -4.991e-7
-0.654, -4.951e-7
-0.653, -4.912e-7
-0.652, -4.874e-7
-0.651, -4.836e-7
-0.650, -4.800e-7
-0.649, -4.764e-7
-0.648, -4.729e-7
-0.647, -4.695e-7
-0.646, -4.661e-7
-0.645, -4.629e-7
-0.644, -4.596e-7
-0.643, -4.564e-7
-0.642, -4.532e-7
-0.641, -4.502e-7
-0.640, -4.471e-7
-0.639, -4.442e-7
-0.638, -4.414e-7
-0.637, -4.385e-7
-0.636, -4.357e-7
-0.635, -4.330e-7
-0.634, -4.303e-7
-0.633, -4.276e-7
-0.632, -4.250e-7
-0.631, -4.224e-7
-0.630, -4.199e-7
-0.629, -4.174e-7
-0.628, -4.149e-7
-0.627, -4.125e-7
-0.626, -4.100e-7
-0.625, -4.076e-7
-0.624, -4.052e-7
-0.623, -4.029e-7
-0.622, -4.006e-7
-0.621, -3.983e-7
-0.620, -3.960e-7
-0.619, -3.939e-7
-0.618, -3.917e-7
-0.617, -3.895e-7
-0.616, -3.874e-7
-0.615, -3.852e-7
-0.614, -3.830e-7
-0.613, -3.810e-7
-0.612, -3.789e-7
-0.611, -3.768e-7
-0.610, -3.747e-7
-0.609, -3.727e-7
-0.608, -3.707e-7
-0.607, -3.686e-7
-0.606, -3.666e-7
-0.605, -3.646e-7
-0.604, -3.626e-7
-0.603, -3.606e-7
-0.602, -3.586e-7
-0.601, -3.567e-7
-0.600, -3.549e-7
-0.599, -3.529e-7
-0.598, -3.510e-7
-0.597, -3.491e-7
-0.596, -3.472e-7
-0.595, -3.454e-7
-0.594, -3.434e-7
-0.593, -3.415e-7
-0.592, -3.396e-7
-0.591, -3.377e-7
-0.590, -3.358e-7
-0.589, -3.339e-7
-0.588, -3.320e-7
-0.587, -3.301e-7
-0.586, -3.282e-7
-0.585, -3.263e-7
-0.584, -3.245e-7
-0.583, -3.228e-7
-0.582, -3.210e-7
-0.581, -3.192e-7
-0.580, -3.173e-7
-0.579, -3.155e-7
-0.578, -3.136e-7
-0.577, -3.118e-7
-0.576, -3.099e-7
-0.575, -3.081e-7
-0.574, -3.063e-7
-0.573, -3.044e-7
-0.572, -3.026e-7
-0.571, -3.010e-7
-0.570, -2.992e-7
-0.569, -2.973e-7
-0.568, -2.955e-7
-0.567, -2.937e-7
-0.566, -2.919e-7
-0.565, -2.901e-7
-0.564, -2.883e-7
-0.563, -2.865e-7
-0.562, -2.847e-7
-0.561, -2.830e-7
-0.560, -2.813e-7
-0.559, -2.795e-7
-0.558, -2.778e-7
-0.557, -2.760e-7
-0.556, -2.742e-7
-0.555, -2.725e-7
-0.554, -2.707e-7
-0.553, -2.690e-7
-0.552, -2.672e-7
-0.551, -2.655e-7
-0.550, -2.637e-7
-0.549, -2.620e-7
-0.548, -2.602e-7
-0.547, -2.585e-7
-0.546, -2.567e-7
-0.545, -2.550e-7
-0.544, -2.533e-7
-0.543, -2.515e-7
-0.542, -2.498e-7
-0.541, -2.480e-7
-0.540, -2.463e-7
-0.539, -2.446e-7
-0.538, -2.429e-7
-0.537, -2.412e-7
-0.536, -2.395e-7
-0.535, -2.379e-7
-0.534, -2.362e-7
-0.533, -2.345e-7
-0.532, -2.328e-7
-0.531, -2.312e-7
-0.530, -2.296e-7
-0.529, -2.279e-7
-0.528, -2.263e-7
-0.527, -2.247e-7
-0.526, -2.231e-7
-0.525, -2.215e-7
-0.524, -2.199e-7
-0.523, -2.183e-7
-0.522, -2.167e-7
-0.521, -2.151e-7
-0.520, -2.135e-7
-0.519, -2.119e-7
-0.518, -2.103e-7
-0.517, -2.088e-7
-0.516, -2.072e-7
-0.515, -2.057e-7
-0.514, -2.042e-7
-0.513, -2.026e-7
-0.512, -2.011e-7
-0.511, -1.995e-7
-0.510, -1.981e-7
-0.509, -1.966e-7
-0.508, -1.951e-7
-0.507, -1.936e-7
-0.506, -1.921e-7
-0.505, -1.907e-7
-0.504, -1.893e-7
-0.503, -1.878e-7
-0.502, -1.864e-7
-0.501, -1.850e-7
-0.500, -1.835e-7
-0.499, -1.822e-7
-0.498, -1.807e-7
-0.497, -1.794e-7
-0.496, -1.780e-7
-0.495, -1.767e-7
-0.494, -1.753e-7
-0.493, -1.739e-7
-0.492, -1.725e-7
-0.491, -1.712e-7
-0.490, -1.698e-7
-0.489, -1.685e-7
-0.488, -1.672e-7
-0.487, -1.659e-7
-0.486, -1.646e-7
-0.485, -1.634e-7
-0.484, -1.621e-7
-0.483, -1.608e-7
-0.482, -1.596e-7
-0.481, -1.583e-7
-0.480, -1.571e-7
-0.479, -1.559e-7
-0.478, -1.546e-7
-0.477, -1.534e-7
-0.476, -1.522e-7
-0.475, -1.511e-7
-0.474, -1.499e-7
-0.473, -1.487e-7
-0.472, -1.475e-7
-0.471, -1.463e-7
-0.470, -1.452e-7
-0.469, -1.441e-7
-0.468, -1.429e-7
-0.467, -1.418e-7
-0.466, -1.407e-7
-0.465, -1.396e-7
-0.464, -1.385e-7
-0.463, -1.374e-7
-0.462, -1.363e-7
-0.461, -1.352e-7
-0.460, -1.341e-7
-0.459, -1.331e-7
-0.458, -1.321e-7
